t(s),Total retention volume 8,Total retention volume 7,Total retention volume 6,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 8,Total 3 volume 7,Total 4 volume 6,Flux surface 10: solute
1876859.8973653766,1.8107053219773432e+18,6.30980160692307e+17,5.4609020866665e+18,2.9655943812282124e+16,6.309599976101396e+17,5.05146867205601e+18,3.519005851372301e+17,1.4291487930278126e+18,20163082170031.586,4.094334146104932e+17,-5814933701938.317
1904962.334213441,1.8204356715534354e+18,6.335301657752867e+17,5.499234013584216e+18,2.96591714250869e+16,6.335098983724209e+17,5.083274419666089e+18,3.5333164486747494e+17,1.4374448552608556e+18,20267402864861.848,4.1595959391812474e+17,-5836047980185.639
1935875.0147463118,1.831027154992941e+18,6.362690454628435e+17,5.540774077327374e+18,2.966263416972439e+16,6.362486656198167e+17,5.117657803130136e+18,3.5488645894831014e+17,1.446478061874881e+18,20379843026708.81,4.231162741972285e+17,-5856982077301.533
1963977.4515943762,1.840565397811202e+18,6.387016429309719e+17,5.577991276747184e+18,2.9665711810783348e+16,6.38681162836647e+17,5.148388437714147e+18,3.5628432446950266e+17,1.454615361530896e+18,20480094323356.04,4.296028390330391e+17,-5876852094707.918
1994890.132127247,1.850951022622639e+18,6.413160993103141e+17,5.618340854867993e+18,2.966901610507726e+16,6.412955111028442e+17,5.181625141640773e+18,3.5780363499273216e+17,1.4634783715248115e+18,20588207470192.805,4.367157132272148e+17,-5896551188651.947
2022992.5689753115,1.8603064703782927e+18,6.436395327623904e+17,5.654506246544199e+18,2.9671954856717116e+16,6.436188481134036e+17,5.211343915209138e+18,3.591700279184741e+17,1.471464487603084e+18,20684648986783.44,4.431623313350557e+17,-5915278021477.49
2053905.2495081823,1.870496067392863e+18,6.461382059823762e+17,5.693731728454261e+18,2.9675112255547084e+16,6.461174172741844e+17,5.24350062376307e+18,3.606556491648488e+17,1.4801653059724503e+18,20788708188587.992,4.502311046912037e+17,-5933842393055.785
2082007.6863562467,1.8796773326582536e+18,6.483599769674156e+17,5.728903331446151e+18,2.967792211823644e+16,6.483390953895514e+17,5.272265770472376e+18,3.619921563031762e+17,1.4880072542368207e+18,20881577863011.117,4.566375609737798e+17,-5951516543294.327
2112920.3668891173,1.8896800041558756e+18,6.507507316720119e+17,5.76706601008516e+18,2.968094305071457e+16,6.507297498385695e+17,5.303403951721885e+18,3.6344576227658035e+17,1.4965532988285635e+18,20981833441775.32,4.6366205836325946e+17,-5969036143969.741
2141022.8037371817,1.8986950692343834e+18,6.528776752903852e+17,5.801297436112292e+18,2.968363305929729e+16,6.528566039408101e+17,5.331269196929287e+18,3.647538492675429e+17,1.5042575869075223e+18,21071349576524.812,4.7002823918299686e+17,-5985739095811.447
2171935.4842700525,1.9085191825918385e+18,6.551646594312384e+17,5.838430837008423e+18,2.9686526466245404e+16,6.55143491478271e+17,5.36142280747912e+18,3.6617697082620506e+17,1.5126556852993633e+18,21167952968449.996,4.77008029529308e+17,-6002983990887.697
2205939.4328562105,1.9192168108629542e+18,6.576237576304127e+17,5.878697061653977e+18,2.9689633775182864e+16,6.576024854698559e+17,5.39403863059728e+18,3.677238667040927e+17,1.521803310383659e+18,21272160555876.867,4.846584310566629e+17,-6020492062674.226
2236852.1133890813,1.928853866104843e+18,6.598083005250097e+17,5.91478564429312e+18,2.9692397719060316e+16,6.597869354259702e+17,5.423196188460985e+18,3.691151685638867e+17,1.5300462998218893e+18,21365099039517.84,4.915894558321363e+17,-6037429577491.496
2270856.0619752393,1.9393508443438241e+18,6.621581994142868e+17,5.95393614702254e+18,2.9695367928448296e+16,6.621367340208595e+17,5.454749874763566e+18,3.70627993436105e+17,1.5390274829792607e+18,21465393428095.863,4.9918627225896723e+17,-6053927919546.981
2301768.74250811,1.94880958078306e+18,6.642468913831342e+17,5.989039098397241e+18,2.9698011512971784e+16,6.642253364980639e+17,5.482970417712933e+18,3.71989065264883e+17,1.5471225040052122e+18,21554885070336.36,5.060686806843109e+17,-6069902877898.376
2335772.691094268,1.9591151633695127e+18,6.664950548931994e+17,6.027135642088557e+18,2.9700854240047096e+16,6.66473403383507e+17,5.513523538079631e+18,3.7346950020180774e+17,1.5559448089276605e+18,21651509692948.58,5.1361210400891514e+17,-6085462948567.036
2366685.371627139,1.9684037024412465e+18,6.684944310799436e+17,6.061306769776827e+18,2.9703385842942348e+16,6.684726933118935e+17,5.540860664944783e+18,3.748018150937639e+17,1.56389850150452e+18,21737768050244.11,5.204461048320439e+17,-6100552643072.936
2400689.320213297,1.9785264852602816e+18,6.706477161834427e+17,6.098406183889395e+18,2.9706109854376284e+16,6.70625885235701e+17,5.570469775448944e+18,3.7625141658790464e+17,1.572568958818004e+18,21830947741063.914,5.2793640844044134e+17,-6115249319518.061
2431602.0007461677,1.9876523743278996e+18,6.725637307391218e+17,6.131695161228385e+18,2.9708537084249396e+16,6.725418165703553e+17,5.59697287977572e+18,3.7755633903434157e+17,1.5803874982092956e+18,21914168766442.812,5.3472228145265984e+17,-6129522508781.124
2465605.9493323257,1.9976003528147338e+18,6.746283875889267e+17,6.167849979826666e+18,2.9711150338722264e+16,6.74606383479034e+17,5.625690169420366e+18,3.7897655012469254e+17,1.5889126523512952e+18,22004109892380.04,5.421598104062933e+17,-6143422806918.588
2496518.6298651965,2.006570618231938e+18,6.764664743366924e+17,6.200302771042488e+18,2.9713480108113204e+16,6.764443898630684e+17,5.651404875536279e+18,3.802553463142391e+17,1.5966017918095946e+18,22084473623205.965,5.4889789550620506e+17,-6156941317726.965
2530522.5784513545,2.0163511540387937e+18,6.784448459637581e+17,6.235536323792111e+18,2.971598927891704e+16,6.784226746853271e+17,5.679253666640672e+18,3.816474879656188e+17,1.6049876767942682e+18,22171278431011.664,5.56282657151442e+17,-6170793026292.913
2567926.921896128,2.0270074399641505e+18,6.805755532476394e+17,6.273781641969318e+18,2.97186878980801e+16,6.805532882139455e+17,5.70940789191009e+18,3.8316174252747616e+17,1.61412700953859e+18,22265033694166.984,5.6437375005922157e+17,-6184703000327.013
2601930.870482286,2.0366121061612099e+18,6.824695570516321e+17,6.308082871169797e+18,2.972109119618666e+16,6.824472083428202e+17,5.736381432431668e+18,3.8452450446216166e+17,1.6223665105028378e+18,22348708810819.27,5.7170143873812845e+17,-6198487929713.399
2639335.2139270594,2.04707947615116e+18,6.845100382682633e+17,6.345331355414796e+18,2.9723677401150908e+16,6.844875991537748e+17,5.765601265664342e+18,3.8600725236451386e+17,1.6313485463854787e+18,22439114489074.72,5.797300897504426e+17,-6211627475110.212
2673339.1625132174,2.0565160441566003e+18,6.86324799272786e+17,6.378751424814777e+18,2.972598181975669e+16,6.863022794355404e+17,5.791750086640584e+18,3.8734202232227245e+17,1.639448040014558e+18,22519837244317.69,5.870013381741829e+17,-6224657478819.995
2710743.505957991,2.066802749716115e+18,6.882810355416064e+17,6.415056418201192e+18,2.9728463074810276e+16,6.882584284462387e+17,5.820088171931348e+18,3.887947354649845e+17,1.6482795511762847e+18,22607095369194.875,5.949682462698365e+17,-6237077162467.121
2744747.454544149,2.0760784752945416e+18,6.900217983469947e+17,6.447641774469443e+18,2.9730675145366092e+16,6.899991133037697e+17,5.84545806973536e+18,3.9010280598185696e+17,1.6562449941673014e+18,22685043224668.188,6.021837047340887e+17,-6249412292131.344
2782151.7979889223,2.086192211820962e+18,6.918992982602287e+17,6.483052387527911e+18,2.9733058306276936e+16,6.918765289194102e+17,5.87296277989938e+18,3.915268530185635e+17,1.6649323004961185e+18,22769340818710.055,6.100896076285181e+17,-6261168527796.22
2816155.7465750803,2.0953138638291167e+18,6.935708457244282e+17,6.514845967119176e+18,2.9735183992238188e+16,6.935480010476275e+17,5.897596006260903e+18,3.928094261708829e+17,1.672769253665998e+18,22844676800974.7,6.172499608582732e+17,-6272861654947.22
2853560.090019854,2.1052618158842957e+18,6.953746367636594e+17,6.549407667073024e+18,2.973747531231069e+16,6.953517105779012e+17,5.924312037238988e+18,3.9420608094683366e+17,1.6813182596251663e+18,22926185758433.664,6.250956298340507e+17,-6284004768664.881
2887564.038606012,2.114235718855391e+18,6.969813406969399e+17,6.580449265808276e+18,2.9739520056356236e+16,6.969583416370536e+17,5.948247676029139e+18,3.954642764582462e+17,1.6890319223407903e+18,22999059885173.965,6.322015897791306e+17,-6295103342744.64
2924968.3820507852,2.1240245031835802e+18,6.987122579818277e+17,6.614176349911358e+18,2.9741724599003948e+16,6.986891801414651e+17,5.974188972342405e+18,3.968347043596958e+17,1.6974480742248722e+18,23077840360321.56,6.399873775689423e+17,-6306368872705.632
2966113.159840036,2.1346947830028408e+18,7.005795548040854e+17,6.650821508398141e+18,2.974409854611132e+16,7.005563917702131e+17,6.002306112713397e+18,3.983261741703015e+17,1.706624510286431e+18,23163033872805.9,6.485153956847525e+17,-6317527297202.382
3003517.5032848096,2.144316039156163e+18,7.022401359796568e+17,6.683707375949815e+18,2.9746214762904748e+16,7.022168968675948e+17,6.027470613445971e+18,3.996690903632382e+17,1.7149007340300076e+18,23239112062370.4,6.56236762503831e+17,-6328911969291.162
3044662.2810740606,2.1548061524056466e+18,7.040319316329389e+17,6.719451967295124e+18,2.9748494696056556e+16,7.040086102270643e+17,6.054757479929568e+18,4.011310191958758e+17,1.7239266385136955e+18,23321405874108.324,6.646944873655649e+17,-6339477413998.919
3082066.624518834,2.1642669326944013e+18,7.05626179815118e+17,6.751541335962563e+18,2.9750528084191124e+16,7.056027848882556e+17,6.079188870687126e+18,4.0244766108485715e+17,1.7320687435253524e+18,23394926863918.61,6.723524652754446e+17,-6350260751899.412
3123211.402308085,2.174584385316403e+18,7.073473350683621e+17,6.786431951409668e+18,2.975271994799698e+16,7.073238605777317e+17,6.105690936076899e+18,4.0388136497532646e+17,1.7409503003930752e+18,23474490631624.418,6.807410153327667e+17,-6360268191451.813
3160615.7457528585,2.1838913008562097e+18,7.088795162237489e+17,6.817765351347169e+18,2.975467573256178e+16,7.088559706201574e+17,6.129428730991835e+18,4.0517289027790214e+17,1.7489637348457375e+18,23545603591242.684,6.883366203553349e+17,-6370497917022.756
3201760.5235421094,2.1940431164168192e+18,7.105345153743886e+17,6.851844895881788e+18,2.975678502602809e+16,7.105108927797194e+17,6.155187777307516e+18,4.0657959730605005e+17,1.75770673408472e+18,23622594669029.28,6.966571185742779e+17,-6379990386980.274
3239164.866986883,2.2032023542615695e+18,7.120085209421464e+17,6.882459843490956e+18,2.9758667998731664e+16,7.119848295053908e+17,6.178268471632048e+18,4.078470863018303e+17,1.7655965999609928e+18,23691436757100.168,7.041913718589211e+17,-6389707815897.882
3280309.644776134,2.2131951102876657e+18,7.136014601623543e+17,6.915768098855869e+18,2.9760699756786644e+16,7.135776941624125e+17,6.203323154630348e+18,4.0922794316328915e+17,1.7742064673675763e+18,23765999943846.02,7.124449442255209e+17,-6398723502085.113
3317713.9882209073,2.2222124687636867e+18,7.150208519489737e+17,6.945699424933942e+18,2.976251430724755e+16,7.149970192514129e+17,6.225780557162086e+18,4.1047240529662176e+17,1.7819775491598088e+18,23832697561207.36,7.199188677718467e+17,-6407965584156.13
3358858.766010158,2.2320522167150308e+18,7.165512447628282e+17,6.978242389730404e+18,2.9764472396941372e+16,7.165273399072796e+17,6.250136252687061e+18,4.1182845875375424e+17,1.7904592855643057e+18,23904855548259.914,7.281061370433487e+17,-6417237683003.736
3404118.0215783343,2.2427822281203018e+18,7.182050848851759e+17,7.013632697087517e+18,2.97665832397814e+16,7.181811019019072e+17,6.276560688291551e+18,4.133049703046612e+17,1.7997106745758428e+18,23982983269112.734,7.370720087959496e+17,-6426263297545.595
3445262.799367585,2.2524606579359836e+18,7.196761465611707e+17,7.0454084354773e+18,2.976846639983017e+16,7.196520937782353e+17,6.300220221742183e+18,4.146349592108464e+17,1.8080572323253048e+18,24052782935689.81,7.451882137351081e+17,-6435803985745.712
3490522.0549357613,2.2630170105451707e+18,7.212660213510076e+17,7.079976321613794e+18,2.977049729655772e+16,7.212418929783624e+17,6.325899643955961e+18,4.160834536272246e+17,1.8171630596213706e+18,24128372644973.324,7.540766776578423e+17,-6444369802209.498
3531666.832725012,2.272540630156111e+18,7.226808850735739e+17,7.111024375008673e+18,2.9772309926476536e+16,7.22656689140265e+17,6.348901189363965e+18,4.17388500851442e+17,1.8253798193781875e+18,24195933307569.824,7.621231856447059e+17,-6453423422732.11
3576926.0882931883,2.2829302659556204e+18,7.242108058576116e+17,7.144811031205691e+18,2.9774265716247924e+16,7.241865367283144e+17,6.373875317942526e+18,4.188101754792469e+17,1.8343458247601285e+18,24269129297058.7,7.709357132631776e+17,-6461552403736.685
3618070.866082439,2.2923051983146348e+18,7.255729911499921e+17,7.175167175151652e+18,2.9776012088987292e+16,7.255486565721221e+17,6.396253326677504e+18,4.2009133591638554e+17,1.8424378503092616e+18,24334577869775.535,7.789138484741498e+17,-6470158001701.841
3663330.1216506152,2.302534631474297e+18,7.270466589387587e+17,7.208210516613521e+18,2.9777897278768892e+16,7.270222534246415e+17,6.420558628589264e+18,4.21487311432977e+17,1.8512694227625298e+18,24405514117276.004,7.876518880242327e+17,-6477883462823.664
3704474.899439866,2.3117666219792937e+18,7.283593735930459e+17,7.237907901984417e+18,2.9779581326759144e+16,7.283349046257111e+17,6.442344945906977e+18,4.227455721542863e+17,1.8592414684982623e+18,24468967333626.7,7.955629560774349e+17,-6486073952590.925
3749734.155008042,2.3218419686856366e+18,7.297801695443113e+17,7.270243130310779e+18,2.978140005560349e+16,7.297556317770824e+17,6.466015196252881e+18,4.241168977903844e+17,1.8679436708396513e+18,24537767228432.367,8.042279340579043e+17,-6493425201303.3955
3790878.932797293,2.330936415331227e+18,7.310463522963772e+17,7.299312583718916e+18,2.9783025392203704e+16,7.310217529635758e+17,6.487239363686041e+18,4.253531835799406e+17,1.8758002063590648e+18,24599332801140.594,8.120732200328696e+17,-6501229840692.15
3836138.188365469,2.340863426211051e+18,7.324173804262012e+17,7.330972467849968e+18,2.97847814675459e+16,7.323927143158332e+17,6.5103059287931e+18,4.2670084312155296e+17,1.8843778016219566e+18,24666110367885.297,8.206665390568594e+17,-6508233212252.46
3877282.96615472,2.3498254077597814e+18,7.336397334106217e+17,7.359442714971806e+18,2.9786351420120892e+16,7.336150075226642e+17,6.530995409329811e+18,4.279160216915611e+17,1.8921230346480963e+18,24725887957329.277,8.284473056419963e+17,-6515678438616.015
3922542.221722896,2.359609366077418e+18,7.349592360960247e+17,7.390424517827888e+18,2.978804751689277e+16,7.349344454682808e+17,6.553454724013645e+18,4.2924091040766854e+17,1.9005804081528563e+18,24790627745210.746,8.369697938142642e+17,-6523042368580.0
3972327.40284789,2.3702839818315013e+18,7.363884503739185e+17,7.42415459699017e+18,2.9789878498211744e+16,7.363635895376672e+17,6.577852829409665e+18,4.3068436325748896e+17,1.9098097400757967e+18,24860836251483.26,8.463017675805085e+17,-6530053992883.805
4017586.658416066,2.3799167782802406e+18,7.376601936458638e+17,7.454460684953322e+18,2.97915136566044e+16,7.376352700427028e+17,6.599712147578011e+18,4.319852670600383e+17,1.918139997563617e+18,24923603161634.12,8.547485373753007e+17,-6537806401101.767
4067371.8395410595,2.39042845894303e+18,7.390376051524832e+17,7.487465086724699e+18,2.9793279411472924e+16,7.390126134726e+17,6.623466957613968e+18,4.334029020735769e+17,1.9272322774579786e+18,24991679883256.27,8.639981291107238e+17,-6544483860922.072
4112631.0951092355,2.399915843222025e+18,7.402638284311631e+17,7.517128586718697e+18,2.979485692395683e+16,7.402387758662781e+17,6.644757787082147e+18,4.346807945566502e+17,1.935440191741439e+18,25052564884616.625,8.723707996365505e+17,-6551860342667.01
4162416.276234229,2.410270739901031e+18,7.415925546971853e+17,7.549441864861606e+18,2.9796561169448244e+16,7.415674360716042e+17,6.667902118974795e+18,4.360736534883776e+17,1.9444005252432005e+18,25118625580988.914,8.815397458868215e+17,-6558215057932.016
4207675.531802406,2.4196181473351444e+18,7.427759900281375e+17,7.57849272239823e+18,2.9798084338278224e+16,7.427508122976191e+17,6.688652850938875e+18,4.373294542728842e+17,1.9524906087239562e+18,25177730519891.547,8.898398714593613e+17,-6565246240219.75
4257460.712927399,2.4298220534344673e+18,7.440589049262214e+17,7.610146667775278e+18,2.9799730567259296e+16,7.440336630433972e+17,6.711216805688953e+18,4.38698516006018e+17,1.9613238068611804e+18,25241882826172.684,8.989298620863269e+17,-6571302331944.809
4302719.968495576,2.4390346020511514e+18,7.452020391019635e+17,7.638612685642328e+18,2.9801202445069976e+16,7.45176739800512e+17,6.731453726964237e+18,4.399330887395518e+17,1.9693003108665446e+18,25299301451810.176,9.071589586780882e+17,-6578012924327.806
4352505.149620569,2.4490929755580017e+18,7.46441769043189e+17,7.669636881351137e+18,2.9802793877710536e+16,7.464164073985375e+17,6.753465240155945e+18,4.4127927301434394e+17,1.9780109086659348e+18,25361644650815.727,9.161716411951987e+17,-6583791331832.551
4397764.405188746,2.4581754899803167e+18,7.475468839768515e+17,7.697543982708522e+18,2.9804217280611628e+16,7.475214665131887e+17,6.773212796186583e+18,4.4249342967459066e+17,1.9858778430251016e+18,25417463662018.65,9.243311865219419e+17,-6590203085756.225
4447549.586313739,2.4680934794300237e+18,7.487458454556667e+17,7.727966043822006e+18,2.9805756891122108e+16,7.487203673659314e+17,6.794697877679498e+18,4.438176018146974e+17,1.9944701207242286e+18,25478089733495.94,9.332681661425175e+17,-6595722574009.221
4492808.841881916,2.4770505134982374e+18,7.498150448876762e+17,7.75533845501399e+18,2.9807134422973704e+16,7.497895124981074e+17,6.813978855353132e+18,4.450121068269207e+17,2.0022312722483402e+18,25532389568348.36,9.41359599660844e+17,-6601855118685.421
4542594.0230069095,2.486832833336635e+18,7.509703697399649e+17,7.785147799260067e+18,2.9808624022786396e+16,7.509447784901999e+17,6.834925971479079e+18,4.4631504989405677e+17,2.010709159419791e+18,25591249764617.9,9.502218277809957e+17,-6607814500057.496
4597357.722244402,2.497510093785725e+18,7.522247146812054e+17,7.817633800790809e+18,2.9810234040496384e+16,7.521990595003341e+17,6.857708541053179e+18,4.477352946496533e+17,2.0199645650955843e+18,25655180871246.87,9.59925259737632e+17,-6613329216218.32
4647142.903369396,2.507148799212007e+18,7.533408224276355e+17,7.846837578210805e+18,2.9811672994529132e+16,7.533151100671919e+17,6.878129846292531e+18,4.490158361109649e+17,2.028321290106497e+18,25712360443200.99,9.687077319182785e+17,-6619772157551.413
4701906.602606889,2.5176710950883953e+18,7.545523271184096e+17,7.878672037176603e+18,2.9813228627789804e+16,7.54526552651036e+17,6.900347590815401e+18,4.5041193925125696e+17,2.037445927209359e+18,25774467373893.594,9.783244463612108e+17,-6625041561800.614
4751691.783731882,2.5271713759641047e+18,7.556308132658442e+17,7.90729860579489e+18,2.9814619450464056e+16,7.556049832296179e+17,6.920269637111638e+18,4.5167094239731565e+17,2.0456858141163139e+18,25830036225258.055,9.870289686832497e+17,-6631185437515.051
4806455.482969375,2.537544274950124e+18,7.568019789112315e+17,7.938511205645671e+18,2.981612364027788e+16,7.567760884969437e+17,6.941950304837224e+18,4.5304383081103686e+17,2.05468432049884e+18,25890414287145.61,9.965609008084396e+17,-6636212033917.9
4856240.664094369,2.5469110585327867e+18,7.578450243175803e+17,7.966586185089648e+18,2.981746896031729e+16,7.578190798614625e+17,6.961396984785196e+18,4.5428211520204474e+17,2.0628114743704348e+18,25944456117848.426,1.0051892003044431e+18,-6642082444048.495
4911004.363331862,2.5571398205473623e+18,7.589781425211928e+17,7.997204163455363e+18,2.981892449287856e+16,7.589521393273876e+17,6.982565941296952e+18,4.556326626644528e+17,2.0716882333900257e+18,26003193803732.35,1.0146382221584252e+18,-6646884281211.122
4960789.544456855,2.5663777597503073e+18,7.599877233377819e+17,8.024751364825807e+18,2.982022674751783e+16,7.59961667552196e+17,7.001559390944431e+18,4.568510002766849e+17,2.0797065327260936e+18,26055785584905.14,1.0231919738814053e+18,-6652500542909.922
5015553.243694348,2.5764673540143473e+18,7.610848845385804e+17,8.054800105442074e+18,2.9821636198187536e+16,7.610587715740361e+17,7.022240204621536e+18,4.581800301589308e+17,2.088465687657214e+18,26112964543544.203,1.032559900820531e+18,-6657092963495.273
5065338.424819342,2.585580847050641e+18,7.620628145282871e+17,8.081841777577702e+18,2.9822897642410264e+16,7.620366503507293e+17,7.040801048346051e+18,4.593791488645682e+17,2.0963788005436756e+18,26164177556701.246,1.0410407292316317e+18,-6662471795963.743
5120102.124056835,2.59553597365166e+18,7.631259443097114e+17,8.111345029237455e+18,2.982426339732035e+16,7.630997244361427e+17,7.061015707813891e+18,4.606874380025179e+17,2.1050242722518351e+18,26219873569134.9,1.0503293214235567e+18,-6666868466222.485
5169887.305181828,2.604529182848224e+18,7.640738986978294e+17,8.137902016104478e+18,2.98254861229702e+16,7.640476289237366e+17,7.079163214509363e+18,4.618680249422951e+17,2.1128356717829768e+18,26269774093460.445,1.058738801595132e+18,-6672024894258.352
5224651.004419321,2.614354122422782e+18,7.650990620150776e+17,8.166841582901272e+18,2.9826809322731708e+16,7.65072738108295e+17,7.098892511287083e+18,4.631562704039888e+17,2.1213710426960586e+18,26323906784216.516,1.0679490716141811e+18,-6676928016487.89
5284891.073580564,2.6250815837084365e+18,7.662149167804924e+17,8.198408629463074e+18,2.982824105337164e+16,7.661885339865089e+17,7.120375296459417e+18,4.645610690889062e+17,2.1306922735661537e+18,26382793983855.418,1.0780333330036425e+18,-6681299919508.238
5339654.772818057,2.6347685215139364e+18,7.672073103621262e+17,8.226797123998288e+18,2.982952140317713e+16,7.671808748901053e+17,7.139636950973741e+18,4.658281345811633e+17,2.1391108655295916e+18,26435472021360.594,1.0871601730245592e+18,-6686769272592.391
5399894.8419793,2.645346940795681e+18,7.682870565398194e+17,8.257770103890473e+18,2.9830906961784172e+16,7.682605637678029e+17,7.160616349515224e+18,4.6721008559450726e+17,2.1483059482393613e+18,26492772016422.35,1.0971537543752367e+18,-6690961278488.355
5454658.541216793,2.654900644473132e+18,7.692477919561745e+17,8.285632258654746e+18,2.9832146404660772e+16,7.692212479071359e+17,7.179433143768567e+18,4.684567507759414e+17,2.1566117472925798e+18,26544049039117.414,1.1061991148861992e+18,-6696185324580.735
5514898.610378035,2.6653351508962657e+18,7.702935053883236e+17,8.316037267149763e+18,2.9833488178586996e+16,7.702669055459524e+17,7.199933159814275e+18,4.698166942190742e+17,2.16568496849862e+18,26599842370796.223,1.1161041073354971e+18,-6700192021045.317
5569662.309615528,2.6747601653664164e+18,7.712243721536837e+17,8.343395447528929e+18,2.983468886096411e+16,7.711977223649421e+17,7.218325596609509e+18,4.710437029269059e+17,2.173881773578533e+18,26649788741544.418,1.1250698509194467e+18,-6705193749588.248
5629902.378776771,2.6850556168881137e+18,7.722379277334496e+17,8.373256291249009e+18,2.983598912801643e+16,7.722112235836819e+17,7.23836802089486e+18,4.723824328962315e+17,2.1828371948638587e+18,26704149765715.977,1.1348882703541311e+18,-6709029083596.038
5684666.078014264,2.694356244181433e+18,7.73140533012879e+17,8.400131282350623e+18,2.983715304255705e+16,7.731137801829012e+17,7.256355084302783e+18,4.735904874978389e+17,2.1909286036410552e+18,26752829979173.06,1.1437761980478417e+18,-6713824268785.117
5744906.147175507,2.704517240878939e+18,7.741236328039153e+17,8.429470158358936e+18,2.983841391089155e+16,7.740968269767105e+17,7.275960164950732e+18,4.7490875407376896e+17,2.1997700728942943e+18,26805827204722.28,1.1535099934082156e+18,-6717499743797.203
5799669.846413,2.7136975568108385e+18,7.749994494041688e+17,8.455881411120245e+18,2.9839542904826736e+16,7.749725961031594e+17,7.293559564274702e+18,4.7609851838256083e+17,2.2077594955234399e+18,26853301009274.03,1.1623218468455304e+18,-6722101679602.754
5859909.915574242,2.723728459362985e+18,7.759536609453208e+17,8.484719122129278e+18,2.984076633221842e+16,7.75926755947236e+17,7.312746219536665e+18,4.773970309065311e+17,2.2164906621242524e+18,26904998084667.215,1.171972902592599e+18,-6725627436778.261
5914673.614811735,2.732792329652009e+18,7.768040504017652e+17,8.510684896379944e+18,2.9841862123508916e+16,7.767770990806418e+17,7.329974530401436e+18,4.785691330331826e+17,2.22438133449534e+18,26951321123238.02,1.1807103659785057e+18,-6730047973204.911
5974913.683972978,2.7426972762230154e+18,7.777308261874985e+17,8.539040989347577e+18,2.9843049932930028e+16,7.777038244100865e+17,7.348760484956336e+18,4.7984856308468275e+17,2.2330056632054152e+18,27001777412826.527,1.1902805043912392e+18,-6733433182421.074
6029677.383210471,2.7516483711427246e+18,7.785570525684315e+17,8.564578461040229e+18,2.984411412282546e+16,7.785300055667782e+17,7.365633254506562e+18,4.8100359801307034e+17,2.240800659006821e+18,27047001654659.535,1.198945206533657e+18,-6737683096110.984
6089917.452371714,2.7614311022779535e+18,7.79451478541131e+17,8.592427317385837e+18,2.984526681666065e+16,7.79424382434427e+17,7.383991898967681e+18,4.822645410447337e+17,2.2493212944165527e+18,27096106705698.895,1.208435418418182e+18,-6741619060303.024
6156181.52844908,2.7721169757567954e+18,7.804280693540001e+17,8.622836099416816e+18,2.9846515728511292e+16,7.804009197309489e+17,7.404009312453441e+18,4.8364025534949184e+17,2.2586302046788083e+18,27149623052956.375,1.2188267869633684e+18,-6744960246747.228
6216421.597610323,2.781769933362169e+18,7.81296036794617e+17,8.650195662397092e+18,2.984763335155408e+16,7.812688392872799e+17,7.421963704033177e+18,4.848816300682992e+17,2.2670406699423357e+18,27197507338208.87,1.2282319583639201e+18,-6749521632547.045
6282685.673687689,2.7923154970020306e+18,7.822431234072038e+17,8.680075599594824e+18,2.984884430181525e+16,7.822158737248995e+17,7.441544701733684e+18,4.86236209657165e+17,2.276230443043056e+18,27249682303722.55,1.2385308978611377e+18,-6752741469674.098
6342925.742848932,2.8018429106555694e+18,7.830852893001853e+17,8.706966564473474e+18,2.984992825127033e+16,7.830579929169409e+17,7.45911353669451e+18,4.874586949056448e+17,2.2845342874986376e+18,27296383243353.668,1.2478530277789947e+18,-6757106339400.883
6409189.818926298,2.812252731405723e+18,7.840045506636284e+17,8.736339866488722e+18,2.9851103096584576e+16,7.839772033809956e+17,7.478278180288694e+18,4.887928747138563e+17,2.2936087535952614e+18,27347282633059.797,1.2580616862000125e+18,-6760191263603.871
6469429.888087541,2.8216586540835395e+18,7.848223313687967e+17,8.76278104822217e+18,2.9852155052916744e+16,7.847949385116822e+17,7.495478363087186e+18,4.8999712227913984e+17,2.3018093767514872e+18,27392857114667.133,1.2673026851349983e+18,-6764380734943.708
6535693.964164907,2.831937070869987e+18,7.85715243394359e+17,8.791667771927117e+18,2.985329557814212e+16,7.85687800853393e+17,7.514244642886331e+18,4.913115992637201e+17,2.310772176028113e+18,27442540965583.133,1.277423129040782e+18,-6767341136297.478
6595934.03332615,2.8412253501241887e+18,7.865098919227034e+17,8.817676646236633e+18,2.9854317102034156e+16,7.864824048818733e+17,7.531091804372853e+18,4.924982264396467e+17,2.31887280658252e+18,27487040829626.234,1.2865848418637727e+18,-6771367855701.497
6662198.109403516,2.851376483236678e+18,7.873777828572714e+17,8.846095494411012e+18,2.985542496045259e+16,7.873502472929773e+17,7.549476428163004e+18,4.937936608592567e+17,2.3277273974169866e+18,27535564293779.6,1.2966190662480018e+18,-6774211937000.784
6722438.178564759,2.860550774575102e+18,7.881504438210844e+17,8.871688444866488e+18,2.9856417501579944e+16,7.881228647835214e+17,7.56598517030421e+18,4.9496325276277446e+17,2.3357311043107645e+18,27579037564659.56,1.3057032745622646e+18,-6778086122006.958
6788702.254642125,2.870578540688573e+18,7.88994535611722e+17,8.899656981201979e+18,2.9857494232555348e+16,7.889669091597939e+17,7.584003775367404e+18,4.9624027081587315e+17,2.3444807756401275e+18,27626451928819.29,1.3156532058345871e+18,-6780820998400.036
